customer_key,customer_unique_id,customer_city,customer_state,customer_zip_code_prefix
71278,bd9cb7a13da43814b1119382185a9858,vitoria,ES,29060
71279,bd9d14217b86a5bf191f55a1c61bf29a,ananindeua,PA,67133
71280,bd9d3fd4a6971997da00e9792d06e57e,sao paulo,SP,01234
71281,bd9e235e9996a20d1153c238c2706b92,sao paulo,SP,03570
71282,bd9e8963c5cc40946d3e404fec35ab9c,curitiba,PR,80035
71283,bd9f44de8ade51e5fb1e37d49ca2e5af,piracaia,SP,12970
71284,bd9f85ce587a743df54919a19a6229c1,sao paulo,SP,04211
71285,bd9faf610de6660a02b39510406c8e9f,rancharia,SP,19600
71286,bda1747d3e3fe7c62b5ed018dbd81679,rio de janeiro,RJ,21021
71287,bda246c09b040201f86b1fd01ff7250c,sao goncalo,RJ,24416
71288,bda58641cee65da823757597c5734fdd,maribondo,AL,57670
71289,bda6b1a673bc84ea9e8034ac152ccd26,praia grande,SP,11705
71290,bda84be75dfc9588ae63cfe827080b9b,sao paulo,SP,01536
71291,bda8f2bcbf3a4a1fa3eb24b827c7a53c,piumhii,MG,37925
71292,bda9e79a0f077587fd9f4528974324fd,belo horizonte,MG,30882
71293,bdaa2493b3e706c215cea8a1bae41d41,sao paulo,SP,04043
71294,bdaae7d0dda6bb655f833ebdceaf178e,vitoria,ES,29046
71295,bdab0d95ab91d435bf79d62450d39644,tres coracoes,MG,37410
71296,bdad7c7ace9980d7f80d8ee51b1feb7b,linhares,ES,29900
71297,bdb0cacd07b6749c702221f3a93417f7,cajamar,SP,07790
71298,bdb0f36a6170ccfd71f3b9cd65677d68,sorocaba,SP,18045
71299,bdb132c2c3751f7f54a917955dbec063,cotia,SP,06700
71300,bdb1a171ed70df2c103357ed139c1ea0,salvador,BA,40220
71301,bdb2114573d1e00a29b0e01a67441cb5,aguai,SP,13860
71302,bdb22d4c0d396705deb190186e96b5cd,sao paulo,SP,04621
71303,bdb24501b24ad112c2e75f06ac91e92a,luiziania,SP,16340
71304,bdb25a0cf8f2088a29ba40391cb318db,rio de janeiro,RJ,22621
71305,bdb40fdb1df62064c8ee38b845459e77,sao paulo,SP,05006
71306,bdb54503c29ef116d19e290915891cbe,guarulhos,SP,07263
71307,bdb62e5c5b9046614717e3aa6194c686,vila rica,MT,78645
71308,bdb8786fbc8d4d9d6af1eb0207c73065,sao paulo,SP,01227
71309,bdb88619ffe5ca24fa5732468bd34573,pocos de caldas,MG,37704
71310,bdbb7443517408b4c0808565bbceb8a5,teresina,PI,64003
71311,bdbc3238ae12ff1aab4853dbcbc2241c,belo horizonte,MG,30360
71312,bdbc32f1050d9a778fd792c4ba18a66c,jundiai,SP,13212
71313,bdbf120a9e9c361afc155b0c6c0164bd,santa barbara d'oeste,SP,13451
71314,bdbf163418c21776603c04b97d3fd37c,rio de janeiro,RJ,23066
71315,bdbfc5769626d260e788990d3c36f114,sao paulo,SP,08081
71316,bdc133ea4fc555dafc26af2b5d499d7b,sao paulo,SP,03526
71317,bdc164cad1141903282c7104c200f056,rio de janeiro,RJ,22735
71318,bdc1daf32988fe8bbaa7e0d14b3de45d,sorocaba,SP,18025
71319,bdc2cc2012501964d91a027f76f3d377,santa ines,MA,65300
71320,bdc31b40ee9c05845981e114ce7df83b,sao pedro da aldeia,RJ,28941
71321,bdc4376474a94a6d38535946b18a6502,rio de janeiro,RJ,21235
71322,bdc50dc35ff42f9b42da7516d3d443b1,vicosa,MG,36570
71323,bdc598df338df6b3a950a2217130c6a3,ituporanga,SC,88400
71324,bdc67efa33dd0c3228b91714ac6e363c,rio de janeiro,RJ,23027
71325,bdc7c24b99d51e73d9c80f2995424119,curitiba,PR,82020
71326,bdc7f95d05c71fab5c86c5388f27872b,jundiai,SP,13207
71327,bdc8a4e28fbf79bedb432525edce9054,recife,PE,50060
71328,bdc98a892c4d5a526373afd38afa53ac,sao paulo,SP,04138
71329,bdc9d7c00e3c150456e58df4cfc2d2c8,sao paulo,SP,03732
71330,bdca02cf2195276d673c2b2b3a49a527,brusque,SC,88358
71331,bdcc250d2e298f2078e8aebc97fa0612,marilia,SP,17520
71332,bdcd9527af18d080cff76388972840cd,barrinha,SP,14860
71333,bdcd97bbfa0c4547970136445e9ace7c,rio de janeiro,RJ,20040
71334,bdcda82b1ea7222b500b5d82d8454e4e,sao paulo,SP,04803
71335,bdcedf5204dfdd6fdf061f18affecab0,sao paulo,SP,01533
71336,bdcf76444782f7d31d94fc6ad9ba8ec1,para de minas,MG,35661
71337,bdcfde2bf11454f74ac8ae1bd709c6cc,guapiacu,SP,15110
71338,bdd1197fbc90ed93d74b23a007dbca45,ubai,MG,39320
71339,bdd146ec7f514a9836f49417962f5158,rio de janeiro,RJ,22290
71340,bdd176e678f14d84e9f19bafa82a5a69,guarulhos,SP,07070
71341,bdd2d0380fdba0ee6fae5c727eceae8b,sao lourenco,MG,37470
71342,bdd2db062e160b56deef394d3124eed6,sao paulo,SP,03088
71343,bdd30e6e39cc70dde8665187b57af402,jaguariuna,SP,13820
71344,bdd399d592854b120e9c206ace361af9,araras,SP,13602
71345,bdd469bd8c4188270312855d7b1a0fcd,goiania,GO,74413
71346,bdd4e8bab079af37fe59f1d4ef95aec1,mairipora,SP,07600
71347,bdd54dde20755227f669f7bddd797d84,braganca paulista,SP,12922
71348,bdd6161ef248021de58940666e32ce93,prudentopolis,PR,84400
71349,bdd6c2ee696cdae8d2cc0cc3f74e2215,santo andre,SP,09040
71350,bdd710c465e9827aff166974ed49f6a9,bariri,SP,17250
71351,bdd790f120738cf7ae6c93b292f4dad2,sao paulo,SP,04726
71352,bdd88e5f6a6810d95baef27f2f6055fe,praia grande,SP,11713
71353,bdd928130d266b9cc7daf38716ea0277,sao leopoldo,RS,93046
71354,bdd99e376bbebd708f632e73cd260311,italva,RJ,28250
71355,bddac61513223aba841e734a78ad27cf,sao paulo,SP,04830
71356,bddbce40ba8847305fb9858313934193,sorocaba,SP,18040
71357,bddbe63c843873dff100276893ca5653,hidrolandia,CE,62270
71358,bddc05c034061c84f92fe1710bfa5fe4,sao joaquim da barra,SP,14600
71359,bddc788802f5dfac6d6c5dee9fea3c91,goiania,GO,74340
71360,bddd00ab342243f2609f0ec54bf9135f,rio de janeiro,RJ,22440
71361,bdde9ce1c27b88a7fe3ef13ad6a80b5f,sao paulo,SP,02217
71362,bddfe291329cddc03ea5da8ff92f677e,indaiatuba,SP,13345
71363,bde14cee5ad6324eeaee52326a617346,belo horizonte,MG,30285
71364,bde19fc22cb4def59a506fe769d40aed,rio de janeiro,RJ,22081
71365,bde2fd5de54228d761899db7bed5dcfe,cotia,SP,06700
71366,bde3008b29a8a23dcde4614b72936304,vicosa,MG,36570
71367,bde413915335c65d8027dd301234f045,pirassununga,SP,13631
71368,bde5dd3b9015c51c297ae03b0bfd0e06,chaval,CE,62420
71369,bde6157addccf5749c409e1333ecb108,campinas,SP,13045
71370,bde74caf8848f8c4bf541c0098f0c9eb,porto alegre,RS,90480
71371,bde76a2d664187b4d5c4a3a089708b85,vitoria,ES,29026
71372,bde7e409e8de1bac7f75702164251e4b,volta redonda,RJ,27255
71373,bde87a8332a2a85c6fca9a60e47b1623,pedra branca,CE,63630
71374,bde9562ee4cf5399c87a158af191d6ac,nova iguacu,RJ,26020
71375,bde9926c8ec4091020e705fce9844b3a,bandeirantes,PR,86360
71376,bdebc19be75ce23f8de349a1941d13c4,brasilia,DF,71925
71377,bdec0cadb0123e53db6faa2e56057798,sao paulo,SP,05541
71378,bdec3e91a085aa9bd49ca648170e7943,recife,PE,50830
71379,bdee14a4f9d04d3b78a69f7ba1e82425,cataguases,MG,36774
71380,bdee881867f5ad6762ca4618b624ba2f,pompeia,SP,17580
71381,bdee950f8479b035abfbcd0d5b60eaae,campinas,SP,13087
71382,bdeea6ebf7c7fffe2409e626ce2d0de7,sao paulo,SP,03638
71383,bdeed1aa4eca0066f5bb4a20d07bda29,pouso alegre,MG,37553
71384,bdef31d99f26ca1e24b0372bfec8db7a,araras,SP,13600
71385,bdf0db9861842b73a9d715e8574914d6,sao paulo,SP,04048
71386,bdf10f125e125adbd467cbca77d80ab4,barreiras,BA,47800
71387,bdf1e590eb5e662eb2bf38a92d6ee126,leme,SP,13611
71388,bdf2cce7745cd9e6c79c4c5771863ae1,salvador,BA,40717
71389,bdf5270da610426d53cd6011072c87cd,belo horizonte,MG,30710
71390,bdf598132b2804c8fa2d548155059d0a,belo horizonte,MG,30315
71391,bdf64d03e4d49f0a763d96cf55fda2f4,sao jose dos campos,SP,12214
71392,bdf66f18d41be7aa7fc10dc72e188357,crato,CE,63125
71393,bdf6eb7bb0e2f644a21364df4b11c4a3,brasilia,DF,73040
71394,bdf71800659e839719245cb3bd3d156d,sao paulo,SP,01231
71395,bdf7458b78fc3a9cc62e71cb779d0452,rio de janeiro,RJ,23090
71396,bdf77905b56cb379362833502c5426cc,ferraz de vasconcelos,SP,08503
71397,bdf8a63108a75f8afcc9a399c3db9a56,barbacena,MG,36200
71398,bdf90466e574f6413c41cf94d7bbb610,goiania,GO,74663
71399,bdfa846c910bdc6b8fe24134affbafec,urussanga,SC,88840
71400,bdfb29ae1ccb5ff4466a38b9a940118c,rio de janeiro,RJ,22030
71401,bdfc69088acb8fa55f52fb37bdf087a0,crato,CE,63113
71402,bdfc72cd388c7041e5a1a7409d104699,araraquara,SP,14807
71403,bdfcfb95b8d3e5792240bbd5108a7096,anapolis,GO,75106
71404,bdfd2b4e49e1bda73744e43a96795eec,recife,PE,52050
71405,bdfd71dfee6faa67122cc7cdbc14d9f7,sao paulo,SP,03707
71406,bdfd9830640a09302510bfe1d82e8ac7,atibaia,SP,12944
71407,bdfe47b4aabb5f74902e1c197e18c549,rio verde,GO,75912
71408,bdfed6e05c62086c617785a15da54594,sao paulo,SP,08295
71409,bdff11e0a0086e8b282e2b386a6c9b49,barueri,SP,06460
71410,be01a5d9de2c567cef84dc1528fa4007,belo horizonte,MG,30411
71411,be0254dbd2aafac3682ebd387f7e1d2c,porto alegre,RS,90250
71412,be0260fad2bba2bca312d43d22a84515,salvador,BA,41613
71413,be02c627b631ca2acf4c4f912b61e5db,sao paulo,SP,08051
71414,be0302324570b985bfaf4a7258e8fd1e,guaxupe,MG,37800
71415,be03447327b563acc028b3ebd7c95adb,para de minas,MG,35660
71416,be03685420bb977861dda08f4b4088b3,bauru,SP,17063
71417,be03de0e33651526e2d371a4bc926d5f,santo andre,SP,09041
71418,be03ead92d2238324c3731d459725b8a,teresina,PI,64073
71419,be0475e28fdb0b513000ec573df430e2,fortaleza,CE,60348
71420,be0606f39c5d49fbc9ca5192e174a4b3,timoteo,MG,35182
71421,be062ffc58427d6c959180b68a67471d,sao jose dos campos,SP,12241
71422,be07a9188b6ff8c7569dcfee545d900a,sao paulo,SP,01427
71423,be0822af11abf8595c27107c0b83438e,sao paulo,SP,04334
71424,be08b03957fca00ce5ae8d9b6ad7a0bf,olinda,PE,53280
71425,be08ef2ebaeb41941a53aa75db874099,itaguara,MG,35488
71426,be08f83faebeeefebe0df44a3c2684ee,pato branco,PR,85505
71427,be090b890480d4e78f88e844fa68050e,rio de janeiro,RJ,22770
71428,be09bc14d8a3f5cb25c70ec3ab757266,pitimbu,PB,58324
71429,be09f3273b8ef531c15a9ea93d1b6280,sao paulo,SP,08041
71430,be0a65601ac9985109e864f0b7a2b8e4,porto velho,RO,76824
71431,be0b65649fd2f8f9111e41a56a8c7d71,sao paulo,SP,01416
71432,be0e1634d7db645d662b270c0190543e,sao paulo,SP,05018
71433,be0e319f7309b7d01899339a6a24b770,tres de maio,RS,98910
71434,be0fd3a8fd6192483df43de3e4b2c67e,matao,SP,15990
71435,be11412d4de5e182a01a2b7648909755,sao luis,MA,65072
71436,be1144bfbbaa4e1957603da3d9555eb7,marituba,PA,67200
71437,be114997aa2e6f93827c7ee261e550c8,luis eduardo magalhaes,BA,47850
71438,be1260dad3086722476fab71d901e890,campinas,SP,13033
71439,be137b4379f0f1c99e46d7c5ec7a4cdb,pocos de caldas,MG,37701
71440,be13d0722fe7b02cbb404ff2774ccd9e,santana de parnaiba,SP,06544
71441,be1401bbfd64455c798bb4683e915c61,rio de janeiro,RJ,22050
71442,be14a8ec965c5f217988604a72f6ee31,sao paulo,SP,05318
71443,be159a97fb722315797491d36ca66990,casimiro de abreu,RJ,28860
71444,be15cf7cb42b3cc516cd4c5188cf2fb6,nova ponte,MG,38160
71445,be15e4f2925c356e4361c9b7d0dd9aa5,rio de janeiro,RJ,21050
71446,be160ff1d833563ea876b3662de0a653,curitiba,PR,80620
71447,be1642b14347366dac1d8e7f0cf9c26e,porecatu,PR,86160
71448,be1688ba9cd8362384fc8cd6615118c2,sao paulo,SP,03557
71449,be17c303c3fe82b7a59afd7487a8aa6f,elias fausto,SP,13350
71450,be181ebd218583206a6dfe492bf3c012,suzano,SP,08693
71451,be18991fe209e908abc211eee04dac81,florianopolis,SC,88045
71452,be1944d3930fcb7a08411b62f8b06f72,olinda,PE,53090
71453,be1a0dfedd7deaf8f8b3f3385b0bbc82,curitiba,PR,80010
71454,be1a2721d896d969ea8c0fd4ec0f2ff0,campo ere,SC,89980
71455,be1a858fe94dbc3cb2ed6c8844a8b0cb,rio de janeiro,RJ,22775
71456,be1b8343ed8f7ddc64e7a3aa17e877f5,macae,RJ,27913
71457,be1d0995c5d2e3db5a79087d9590eda9,sumare,SP,13177
71458,be1d30e4bf79928d1f7e62529c2e855a,belo horizonte,MG,31320
71459,be1e1e4e12d559ec403171f1fa64428a,belo horizonte,MG,30190
71460,be1e99a0c57d7c3c699cfc4db26c8edf,contagem,MG,32070
71461,be2020ecbdb297610a13fd963cf78f31,sao paulo,SP,08490
71462,be20851f26648632a9715c1e5491404d,joinville,SC,89201
71463,be20a1d41362c9963d0336191aa160fd,itajai,SC,88302
71464,be21709263d3b8eb12783937f36dfe17,porto alegre,RS,91230
71465,be2466eb15d512e9f18fbf4ad05de28f,cachoeirinha,RS,94931
71466,be24a01b6f700eef3524d82b469b2c01,praia grande,SP,11700
71467,be24d004872da8322161a1d5c9485696,sao paulo,SP,05202
71468,be24d47bbbee78bab370ac2f13d6f136,guarulhos,SP,07024
71469,be25daa3b561d7f7df48f6d1c50ed097,sao paulo,SP,05405
71470,be26dd28fca0b183dc720697cf7e140d,marica,RJ,24913
71471,be272c0ec875163253ca0a577ff4848f,paulista,PE,53421
71472,be27517f3c2c8e420f020bab4586510c,rio de janeiro,RJ,23088
71473,be276bc43fdf88180e01106af89e9284,belo horizonte,MG,31872
71474,be2770aaf0335d97bc4c9dbe71c78960,batatais,SP,14300
71475,be2810893bf47673bed81a75bc20522e,sao paulo,SP,04559
71476,be289c342435b949e07ea441b0b98dc5,nova iguacu,RJ,26013
71477,be2931e7e0cff6a086cc7a0a04bb0816,crixas,GO,76510
71478,be29355c60341b357ddbd33496185d83,sao paulo,SP,05658
71479,be295af7dc9d951b6d3f091379aec2f0,sao paulo,SP,02332
71480,be2a480d70fdff4114e76b63201f6706,santanesia,RJ,27195
71481,be2a6ba6f77e333c3c2d42228666cfba,votorantim,SP,18116
71482,be2b2715ea6493f6dddcb063b482f04e,guarulhos,SP,07020
71483,be2b953d3544ab49bfeed8298b327f0e,nova friburgo,RJ,28621
71484,be2c4c9f0fd10fd3dd16c4d3e3d8cdb9,santa luzia,MG,33170
71485,be2cff6c84f1683300337ecd499992e0,sao paulo,SP,04001
71486,be2f2a80a6cfb6001c403b7a01c87db6,pombal,PB,58840
71487,be2f9e6ba2ea6b4cf1ffe993ba2e6078,sao paulo,SP,02960
71488,be31a1e27da956701733eb601f0738ae,sao paulo,SP,02054
71489,be31ab006786747df81854035a1960f4,rio claro,SP,13505
71490,be31e36b5ea4c13c355fea4fb10c2d3b,imbituba,SC,88780
71491,be32c8c11559040d8e04384c0c4930e0,niteroi,RJ,24320
71492,be32ec8fc5ae1bf8c7ac26eb65c7c37c,ribeirao preto,SP,14025
71493,be33152ae3eb53008fdba8c5efa40ab7,francisco morato,SP,07950
71494,be33ce67f6c02b468b94afa895a955fe,caete,MG,34800
71495,be348ff0d3082bde9319e803d3312fb1,manhuacu,MG,36900
71496,be34d3b235cb9ae1bfd933d05891ff8a,pindamonhangaba,SP,12440
71497,be34d68fcb937cfc893b28caa139b8c7,barra de sao miguel,AL,57180
71498,be350e7235bb5363ff3f3cbb1eb4ab74,xanxere,SC,89820
71499,be37a8ab84208f85f02e8dbad249f749,sao paulo,SP,03111
71500,be37c06cafca7de4303cdfc8aba6f455,campo grande,MS,79102
71501,be394873658734cac812a55c34380e09,rio de janeiro,RJ,20541
71502,be39d155826a326afa74f2f08194bbc3,sete barras,SP,11910
71503,be3a287de205a01bfd9cf65fe8bc8848,tres lagoas,MS,79640
71504,be3a69b6de0ec97f56118547394770dd,sao paulo,SP,04815
71505,be3af724923632983e8c41e9d7f05f49,brumado,BA,46100
71506,be3c969d918dd99b6c0804fd163844c7,flor da serra do sul,PR,85618
71507,be3cfc8453519e48371cf115f0b15e2c,cariacica,ES,29146
71508,be3cff68d8c57a2e08829e4bb545611e,rio de janeiro,RJ,22470
71509,be3d59feb3e9844f2a5236cca7ea7529,sumare,SP,13178
71510,be3d8eb606dba13a902ed67389d38366,santo andre,SP,09041
71511,be3d96c7ca89c166435cc3c297174679,santos,SP,11040
71512,be3da48e295c9a57802428091062a528,aguas lindas de goias,GO,72910
71513,be3da9bbea9a6bf0178db88886b71993,sao caetano do sul,SP,09581
71514,be3eeb2557031c7485ca39f1fe57aba7,niteroi,RJ,24230
71515,be3f25ed474f9c268c312befa0f0c3c8,sao paulo,SP,03819
71516,be405f1b8799290645e544e8f88637d0,caceres,MT,78200
71517,be40af4040733b7b713ecf2d8daa457c,gravatai,RS,94175
71518,be40dd02e486b93b8b4128f2715cfdfe,pedro leopoldo,MG,33600
71519,be418b61d87418d47815dd65038a334e,aracaju,SE,49025
71520,be4409f3e96f4b30d9ec3e67345e84c4,ribeirao preto,SP,14022
71521,be44f5b15e050c84a284fc46feeb7183,ipatinga,MG,35162
71522,be453eb65af685feee10e4edba44a999,fortaleza,CE,60763
71523,be4656d02bf1e9d6663764ac9c7909ef,ipatinga,MG,35160
71524,be46aa65dd1cb829cf970d64558c5f56,forquilha,CE,62115
71525,be478db94af6a51b173d6719e3b8b828,piracicaba,SP,13424
71526,be48df1546e5fce03140a2725c4d297c,sao paulo,SP,08391
71527,be48e539ad60d04b5dd6d8cb869b0c58,salvador,BA,40100
71528,be49d411f08872c5a81438e47278a9e7,mendes,RJ,26700
71529,be4c3fb588f873a5c6b7e0127f1ec1ff,rio de janeiro,RJ,22620
71530,be4c4bc52f670dbfbbef50708c607648,sao jose do rio preto,SP,15050
71531,be4cb19272858d959b1f4738e8669150,sao paulo,SP,04087
71532,be4cb52f1e018e4ad1abc82eac59bfd3,rio de janeiro,RJ,22740
71533,be4d46b2c26abc0280f42d8325aa54a0,aimores,MG,35200
71534,be4d6674ace594e7000d2673b3b0eadc,franco da rocha,SP,07804
71535,be4d6db8dad5b197b36dab8257922a8d,juscimeira,MT,78810
71536,be4d9d478982283077c4310a809c350d,braganca paulista,SP,12922
71537,be4e3d1570ec8a2ba9ab57afd17b29cf,campo mourao,PR,87303
71538,be4eb163762cf164f26f81021c4a5e97,rio de janeiro,RJ,22723
71539,be503af00c47c568e3fffd9b2344b5c6,sao paulo,SP,02562
71540,be5265d8f173d7f8538dfb483e97e50c,senhor do bonfim,BA,48970
71541,be5265dd02029471d41aaba10b7f3979,teresopolis,RJ,25953
71542,be543eddd218005f10c5aa685e1d96fa,corumba,MS,79300
71543,be54c768bf32502b771d6fbaac835c2c,sao paulo,SP,04710
71544,be54df277bac50d1ff64f1c5df2730dd,vila velha,ES,29112
71545,be555d608242ab003109ea70e569fd95,planura,MG,38220
71546,be570271e817b7a8791c477152830384,santo antonio de padua,RJ,28470
71547,be57b0d88814519da46ab91640211007,carlos barbosa,RS,95185
71548,be57fcdfe21fbc67a8724f4f8b020662,adamantina,SP,17800
71549,be588cfeb615a7e34be21bcce06fec1b,curitiba,PR,82650
71550,be5894c80cb0c8a427ff9bcc9d5b3893,sao bernardo do campo,SP,09661
71551,be59b332f5ba71786335ccafbc7a3bc8,chapeco,SC,89803
71552,be5b83578b9fdbc09b4c512adad90146,francisco beltrao,PR,85601
71553,be5b965f788181a964dce407b5334d15,ituporanga,SC,88400
71554,be5bc3180a8da5f7358cbc327fc250aa,sao goncalo,RJ,24751
71555,be5be2dbad1352c6b4966664a5bb4fe9,macae,RJ,27930
71556,be5dba93797ce19f2b4457c015086a20,luis eduardo magalhaes,BA,47850
71557,be5dff27b5167beccf3d9dd51e43005d,rio de janeiro,RJ,22410
71558,be5e28c2855974a15b50dd8e6303eaec,guapimirim,RJ,25949
71559,be5f4c2d4e90cdf1051d286f9021b57c,rio de janeiro,RJ,22470
71560,be60631fa17dfa30baba647071f5fd89,curitiba,PR,82810
71561,be6139b65210fe50707cbb137fb3c819,itajobi,SP,15840
71562,be613a35923fa92b794676311bed9b89,rio de janeiro,RJ,22793
71563,be6142cc0f610cf3fdf18d60f2498894,mogi-mirim,SP,13806
71564,be625075a2477b0eb34c9c781ad51bdc,sao paulo,SP,04852
71565,be6269aaf72b26ba4023062474797c41,belo horizonte,MG,30380
71566,be63696980597505effe16942d6d83d3,guarulhos,SP,07061
71567,be63b3d8a2f5a9a657f1bb24295d5f56,santa fe de goias,GO,76265
71568,be644febf72ce4766556be7295f940e9,macae,RJ,27910
71569,be64d04f720e2c424f8d0e15765c1cc1,sobradinho,BA,48925
71570,be655f9f2e6980b38b839352c2865b39,sao paulo,SP,05782
71571,be65c22b88ee97d378cd1b1da80d419a,curitiba,PR,80320
71572,be67532fc39882705fb872774520f301,sao paulo,SP,05641
71573,be6785c7350c0f5bda4067f160f29d59,sao bernardo do campo,SP,09715
71574,be67ce7b34880aba2e673aa2bb14f4a3,sao mateus,ES,29930
71575,be67e001d4f7e22f43289d91ec41935d,pouso alegre,MG,37557
71576,be67ec5b02f74b75f81c22d6263ee3ba,paty do alferes,RJ,26950
71577,be6834b40c882254b37e4d5b281f3c5a,pinhais,PR,83323
71578,be683d989a3fbeef3364e8c0682c0cc3,ribeirao pires,SP,09402
71579,be6a45a0316a55af253597dd585bb50b,macae,RJ,27933
71580,be6b1b6f0fbdf661bb5e85959ef309fd,picos,PI,64601
71581,be6b3f6e57256dbc38aaed54e10f7bfb,sao paulo,SP,04211
71582,be6bd6ef5a586205cf814fae3db71689,sao paulo,SP,04207
71583,be6cad85f9f4f67d26d0a36c39a353ee,guara,SP,14580
71584,be6eed3e20141b5e92422b03e83ed08b,itapecerica da serra,SP,06855
71585,be6f596c573b9b2f254c3047c5b0c1b3,guarulhos,SP,07210
71586,be6f64d2ff91d0dbd600437c6469735b,presidente prudente,SP,19013
71587,be6fc02ad3ccde9632a496c819cbf1ff,cotia,SP,06704
71588,be6fe45642e359150a37898722df43f3,brasilia,DF,71725
71589,be702ead111ea16e09aba67f992c46c6,salvador,BA,41213
71590,be726f6a4880c09f6f0b2253103ce6e7,agua boa,MT,78635
71591,be728fc33a804276c023ac1911161035,sao paulo,SP,04844
71592,be736d92ae94f37746e803c4ca45a02c,franca,SP,14406
71593,be73cd7494ec36befdb18b00a03dc642,mogi das cruzes,SP,08743
71594,be74c431147c32ab2d7c7cef5e4a995f,caxias do sul,RS,95012
71595,be74f6ac514261775c3c6dd51b0a1e1a,paco do lumiar,MA,65130
71596,be76535b02e7930b45c93e87d4d5049b,sao paulo,SP,04601
71597,be7679ce6b38a12bf1ad80eace0bdca5,rio de janeiro,RJ,20921
71598,be768a9f012fe1bbd20c15ac1e37f495,sao paulo,SP,03330
71599,be76b702c8a7f76b6d8984f7fb83d7ce,goiania,GO,74673
71600,be77d461b3861fdc43e07bea3f26a43d,rio de janeiro,RJ,21073
71601,be7816f461c5141d0fd0c0048e9aae51,sao bernardo do campo,SP,09861
71602,be78fe18d6d83eb21da1ebcfec038062,campo novo do parecis,MT,78360
71603,be7a16c7ccd68bf7b6134a221d2506bd,jandaia do sul,PR,86900
71604,be7a2a385dd631c877a0b6952eda9398,sapucaia do sul,RS,93228
71605,be7a8b2c62e451e8a5db29fc4c0069f0,campinas,SP,13098
71606,be7afc56db0978e1f7f9599f89527126,alagoinhas,BA,48040
71607,be7b4743f3a408de0793052d159a2a96,cocal,PI,64235
71608,be7b8e5d123ff56fa757c60cee834eda,rio de janeiro,RJ,23585
71609,be7c06fc301ff03be9fee2634cd304ba,congonhas,MG,36415
71610,be7dbe5ffc6f17e2b76ad573398bb93c,teresina,PI,64019
71611,be7df3a9421b7338ea19689c19e73cae,querencia,MT,78643
71612,be7df55a160aac5c46effc95b232b12f,brasilia,DF,71020
71613,be7e0456c105b2ee620144eb68c6ef3f,sao paulo,SP,02118
71614,be7e5ff8a8365022c9efac551c7c3a49,frutal,MG,38200
71615,be7fcc357c85f653824260eed04cb57c,boituva,SP,18550
71616,be7fe2e18b1c47da75f18ff87cd5fe21,sao bernardo do campo,SP,09785
71617,be80084c717389b7097326641a8a7208,cotia,SP,06704
71618,be825ddd3b40db3f91bf05b4e9435d56,salvador,BA,41600
71619,be82db3f285e44d8c3153f0788f6cbe7,governador dix-sept rosado,RN,59790
71620,be83684a358c30c97a7029f631606dea,resende,RJ,27510
71621,be8375783b7439dd7ef30b89fb46188b,rio de janeiro,RJ,21610
71622,be83cede4a5f62bbd914c2ccaf8fe3e9,sao carlos,SP,13561
71623,be83d747a325c0b259b6717700622e36,belo jardim,PE,55158
71624,be847fe4f6e13a787013a802021ca9bc,sao goncalo do amarante,CE,62670
71625,be8538b187992b25bbc4fc3d5966ce8d,sao bernardo do campo,SP,09633
71626,be85a0a806dce759c23e87a3e8e24682,barueri,SP,06420
71627,be85a442ce2240355c868a2637682399,santo antonio da platina,PR,86430
71628,be860dd3b7e6d4fee6116fdffebcf8f3,sao vicente,SP,11320
71629,be86eea07d42e0347e1ff88a63709e15,divinopolis,MG,35500
71630,be873460b0190017422d31d023b8466b,aracatuba,SP,16011
71631,be87b406047b972c87040be151cb5ec7,simao dias,SE,49480
71632,be8800f6bc6c1521f4f0e6f68bf835ee,potiragua,BA,45790
71633,be89a3c2ddbe23c21a4b437bc7f8a54c,campos dos goytacazes,RJ,28030
71634,be89c22de9dc88f75339c86ab67a6223,santo andre,SP,09171
71635,be8ad3c75c368deb5f06b875bbba736c,itanhaem,SP,11740
71636,be8b0c8279dd0ea9ace7e52094f28456,americana,SP,13467
71637,be8b41dc3f22146dbbe9c821aae33c7b,sao paulo,SP,05175
71638,be8b51073ad2413727c89e38b38e5818,cachoeirinha,RS,94920
71639,be8b8317c7cd0ba267784489e7df66d1,carneirinho,MG,38290
71640,be8bd4fd44097c998b45dac223dd3ffe,contagem,MG,32280
71641,be8c70f707c6d3d06ff32027169fa8da,diadema,SP,09960
71642,be8cec1133d0c0b877fb44865a226245,curitiba,PR,82620
71643,be8d2289f29b108b4d5fa5cb37e8e706,sao paulo,SP,01323
71644,be8f34cee6e46e28f79548bf5bcf5fb3,itanhomi,MG,35120
71645,be90ec50f4cf74326a1f9a41860d7f75,rio de janeiro,RJ,21862
71646,be910850e16a07b8ef89bce483e5600b,angra dos reis,RJ,23936
71647,be9216b264ae917bff124671d6ca81ed,casa nova,BA,47300
71648,be937c1a6ba769394b350e2e3885d1f2,curitiba,PR,81305
71649,be93a273882a796abf3066528a535075,andira,PR,86380
71650,be944e18771b53c2a11aa6937bed54a6,santana de parnaiba,SP,06515
71651,be94d22dbfaefba68b11213bfcd8299b,sao paulo,SP,03502
71652,be958376bd32586c2cf944873e565aa4,formiga,MG,35570
71653,be9598af30d41b2cf3cf9a24733bbc21,salvador,BA,41920
